aarti_id,line_no,section,original,translit_roman,meaning_en,meaning_hi,meaning_mr,meaning_gu,meaning_pa,meaning_bn,meaning_ta,meaning_te,meaning_kn,meaning_ml,notes,original_true_script
C008,4,chaupai,दूत तुम्हार वीर हनुमाना।जासु प्रभाव तिहुं पुर जाना॥,"Duta tumhara vira hanumana, jasu prabhava tihum pura jana.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,5,chaupai,"जय, जय, जय रघुनाथ कृपाला।सदा करो संतन प्रतिपाला॥","Jaya, jaya, jaya Raghunatha krripala, sada karo samtana pratipala.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,6,chaupai,तुव भुजदण्ड प्रचण्ड कृपाला।रावण मारि सुरन प्रतिपाला॥,"Tuva bhujadanda prachanda krripala, Ravana mari surana pratipala.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,7,chaupai,तुम अनाथ के नाथ गोसाईं।दीनन के हो सदा सहाई॥,"Tuma anatha ke natha gosaim, dinana ke ho sada sahai.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,8,chaupai,ब्रह्मादिक तव पार न पावैं।सदा ईश तुम्हरो यश गावैं॥,"Brahmadika tava para na pavaim, sada isha tumharo yasha gavaim.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,9,chaupai,चारिउ भेद भरत हैं साखी।तुम भक्तन की लज्जा राखी॥,"Chariu bheda bharata haim sakhi, tuma bhaktana ki lajja rakhi.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,10,chaupai,गुण गावत शारद मन माहीं।सुरपति ताको पार न पाहिं॥,"Guna gavata sharada mana mahim, Surapati tako para na pahim.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,11,chaupai,नाम तुम्हार लेत जो कोई।ता सम धन्य और नहीं होई॥,"Nama tumhara leta jo koi, ta sama dhanya aura nahim hoi.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,12,chaupai,राम नाम है अपरम्पारा।चारिहु वेदन जाहि पुकारा॥,"Rama nama hai aparampara, charihu vedana jahi pukara.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,13,chaupai,गणपति नाम तुम्हारो लीन्हो।तिनको प्रथम पूज्य तुम कीन्हो॥,"Ganapati nama tumharo linho, tinako prathama pujya tuma kinho.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,14,chaupai,शेष रटत नित नाम तुम्हारा।महि को भार शीश पर धारा॥,"Shesha ratata nita nama tumhara, mahi ko bhara shisha para dhara.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,15,chaupai,फूल समान रहत सो भारा।पावत कोऊ न तुम्हरो पारा॥,"Phula samana rahata so bhara, pavata kou na tumharo para.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,16,chaupai,भरत नाम तुम्हरो उर धारो।तासों कबहूं न रण में हारो॥,"Bharata nama tumharo ura dharo, tasom kabahum na rana mem haro.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,17,chaupai,नाम शत्रुहन हृदय प्रकाशा।सुमिरत होत शत्रु कर नाशा॥,"Nama shatruhana hrridaya prakasha, sumirata hota shatru kara nasha.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,18,chaupai,लखन तुम्हारे आज्ञाकारी।सदा करत सन्तन रखवारी॥,"Lakhana tumhare aj~nakari, sada karata santana rakhavari.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,19,chaupai,ताते रण जीते नहिं कोई।युद्ध जुरे यमहूं किन होई॥,"Tate rana jite nahim koi, yuddha jure yamahum kina hoi.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,20,chaupai,महालक्ष्मी धर अवतारा।सब विधि करत पाप को छारा॥,"Mahalakshmi dhara avatara, saba vidhi karata papa ko chara.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,21,chaupai,सीता राम पुनीता गायो।भुवनेश्वरी प्रभाव दिखायो॥,"Sita rama punita gayo, bhuvaneshvari prabhava dikhayo.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,22,chaupai,घट सों प्रकट भई सो आई।जाको देखत चन्द्र लजाई॥,"Ghata som prakata bhai so ai, jako dekhata chandra lajai.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,23,chaupai,जो तुम्हरे नित पांव पलोटत।नवो निद्धि चरणन में लोटत॥,"Jo tumhare nita pamva palotata, navo niddhi charanana mem lotata.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,24,chaupai,सिद्धि अठारह मंगलकारी।सो तुम पर जावै बलिहारी॥,"Siddhi atharaha mamgalakari, so tuma para javai balihari.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,25,chaupai,औरहु जो अनेक प्रभुताई।सो सीतापति तुमहिं बनाई॥,"Aurahu jo aneka prabhutai, so sitapati tumahim banai.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,26,chaupai,इच्छा ते कोटिन संसारा।रचत न लागत पल की बारा॥,"Ichcha te kotina samsara, rachata na lagata pala ki bara.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,27,chaupai,जो तुम्हरे चरणन चित लावै।ताकी मुक्ति अवसि हो जावै॥,"Jo tumhare charanana chita lavai, taki mukti avasi ho javai.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,28,chaupai,सुनहु राम तुम तात हमारे।तुमहिं भरत कुल पूज्य प्रचारे॥,"Sunahu rama tuma tata hamare, tumahim bharata kula pujya prachare.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,29,chaupai,तुमहिं देव कुल देव हमारे।तुम गुरु देव प्राण के प्यारे॥,"Tumahim deva kula deva hamare, tuma guru deva prana ke pyare.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,30,chaupai,जो कुछ हो सो तुमहिं राजा।जय जय जय प्रभु राखो लाजा॥,"Jo kucha ho so tumahim raja, jaya jaya jaya prabhu rakho laja.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,31,chaupai,राम आत्मा पोषण हारे।जय जय जय दशरथ के प्यारे॥,"Rama atma poshana hare, jaya jaya jaya dasharatha ke pyare.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C008,32,chaupai,जय जय जय प्रभु ज्योति स्वरुपा।नर्गुण ब्रहृ अखण्ड अनूपा॥,"Jaya jaya jaya prabhu jyoti svarupa, narguna brahrri akhanda anupa.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-13; translation/transliteration pending. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
